ISU,GENDER,CITIZENSHIP,EXAM_TYPE,EXAM_SUBJECT_1,EXAM_SUBJECT_2,EXAM_SUBJECT_3,ADMITTED_EXAM_1,ADMITTED_EXAM_2,ADMITTED_EXAM_3,ADMITTED_SUBJECT_PRIZE_LEVEL,REGION_ID
6412758984230241849,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,84.0,100.0,ЕГЭ,3499826374472820412
4657210009932361893,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,77.0,80.0,2.0,1360429390938723525
7235816665033479134,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,100.0,87.0,1.0,4877310761925081124
5336576792653186359,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,94.0,100.0,94.0,3.0,14816259123945808471
3495697073644441563,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,4877310761925081124
15151073914672503270,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,83.0,85.0,2.0,4877310761925081124
4080789925177853370,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,3.0,15451606269988754565
13009756488288514711,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,92.0,97.0,82.0,1.0,5114219431588033335
17486775468284360670,М,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,76.0,90.0,85.0,ЕГЭ,3499826374472820412
10102825592551978113,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,75.0,91.0,ЕГЭ,3499826374472820412
14396581195674453162,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,8410490330815802684
783599630881893810,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,91.0,87.0,3.0,16925236604731044042
4068631076425785387,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,100.0,89.0,1.0,3778175973883118527
8312426707168202439,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,84.0,89.0,3.0,12288200070106615066
701678653882530551,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,100.0,94.0,3.0,3778175973883118527
10060481153604996291,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,98.0,94.0,91.0,3.0,15874707964024214396
14357755514087914969,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,5114219431588033335
15804186143227923065,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,9014016175298475329
10449427685976182281,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,7805492244297918082
2619899374468649540,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,8108003962377937149
4761492796823417522,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,97.0,96.0,2.0,698269158467562988
15574090670990356917,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,3.0,3499826374472820412
14979654952829032150,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,3.0,14404770572329717838
15168111767842684857,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,84.0,80.0,3.0,370907251208805403
979913359941234356,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,94.0,100.0,3.0,370907251208805403
6906196708102014743,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,92.0,100.0,89.0,3.0,4877310761925081124
17681596655799661784,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,16925236604731044042
13588443932070306167,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,3.0,12692000485755088437
14976112259746450124,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,3.0,4652638424146327842
9149255156180672961,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,15440952371899658269
334982109923798392,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,14816259123945808471
1440629414854957801,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,94.0,98.0,2.0,4877310761925081124
3150152140042504547,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,4877310761925081124
3357083616054064118,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,94.0,91.0,98.0,3.0,1360429390938723525
1177614021501955444,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,70.0,76.0,2.0,4877310761925081124
10900479240740514268,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,81.0,98.0,ЕГЭ,12817003745140906748
2993186201058583157,Ж,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,3.0,1360429390938723525
13418693765377379601,Ж,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,4877310761925081124
10460971986122261128,Ж,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,3.0,1405490567833782717
12139287914803091785,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,97.0,76.0,1.0,370907251208805403
7672235319484776234,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,88.0,78.0,ЕГЭ,14486484231808984101
11787562132753211503,М,15601729049989747827,ВИ,70786669040476600,5533732657842394915,8388269026169219461,96.0,90.0,96.0,ЕГЭ,4877310761925081124
3437595346809396896,Ж,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,3.0,3168514873062973316
830352293956233834,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,3.0,8205464320989047869
8231584201530431381,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,4877310761925081124
18142001037929945564,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,84.0,89.0,ЕГЭ,13212234532599156514
4214294562015021194,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,13212234532599156514
4578676757015945213,Ж,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,13447166799523626709
2728423848438737944,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,9014016175298475329
9754130344907654250,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,84.0,85.0,ЕГЭ,12817003745140906748
6020694318462413040,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,98.0,80.0,2.0,1360429390938723525
14630246688291610466,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,91.0,89.0,2.0,14816259123945808471
4651203154405643885,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,79.0,94.0,ЕГЭ,13212234532599156514
14442349077693226698,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,100.0,85.0,3.0,5114219431588033335
6910577954078418358,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,100.0,76.0,3.0,15783392701125935272
17480342869850448564,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,79.0,89.0,2.0,4877310761925081124
7465902244639365057,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,88.0,76.0,ЕГЭ,1511906182880739861
12526952265815176095,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,94.0,71.0,ЕГЭ,4877310761925081124
6991545085719914386,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,72.0,76.0,ЕГЭ,16228771858762793341
16802398116098885289,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,81.0,98.0,3.0,15440952371899658269
13217143434430625585,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,73.0,94.0,2.0,4877310761925081124
12762224951408591452,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,1360429390938723525
691681539197462789,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,100.0,91.0,1.0,4877310761925081124
12144852076723833181,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,3.0,4877310761925081124
11353783307602054635,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,94.0,100.0,ЕГЭ,1511906182880739861
6792843586560866535,Ж,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,3.0,14816259123945808471
6132761009644135299,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,68.0,81.0,73.0,ЕГЭ,11008365547173299228
3238021282369302631,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,1183855978477575755
14466853287024767133,Ж,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,3.0,5114219431588033335
661741390767767547,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,73.0,78.0,2.0,1360429390938723525
3337967524518211097,Ж,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,4877310761925081124
18366248018088438499,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,91.0,94.0,3.0,4877310761925081124
425027934858962423,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,66.0,85.0,ЕГЭ,4877310761925081124
4088496920576965014,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,4877310761925081124
11247191213145013553,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,8552285770721582599
13747143346978636777,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,73.0,91.0,ЕГЭ,3499826374472820412
11572452990648252424,М,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,68.0,100.0,65.0,2.0,1183855978477575755
17553600448287344681,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,96.0,100.0,96.0,1.0,4877310761925081124
6044979756550683318,М,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,80.0,79.0,76.0,ЕГЭ,13161615501989056720
14178767126284147901,Ж,15601729049989747827,ОЛИМПИАДА,70786669040476600,5826293459260054492,8388269026169219461,,,,1.0,4877310761925081124
3380302434869563954,Ж,15601729049989747827,ОЛИМПИАДА,70786669040476600,11200029731125595475,8388269026169219461,,,,1.0,11008365547173299228
4031438233443283093,Ж,15601729049989747827,ОЛИМПИАДА,70786669040476600,11200029731125595475,8388269026169219461,,,,3.0,13699487308698232023
8223944865533466955,М,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,70.0,69.0,73.0,ЕГЭ,13212234532599156514
8416322698639698560,Ж,15601729049989747827,ОЛИМПИАДА,70786669040476600,11200029731125595475,8388269026169219461,,,,3.0,14816259123945808471
9364634840980458832,М,2100647966528810364,ВИ,70786669040476600,11200029731125595475,8388269026169219461,88.0,0.0,88.0,ЕГЭ,5087927234000983963
11651819870685155247,М,2100647966528810364,ВИ,70786669040476600,5533732657842394915,8388269026169219461,68.0,0.0,60.0,ЕГЭ,5087927234000983963
15646766522925544265,М,2100647966528810364,ВИ,70786669040476600,5533732657842394915,8388269026169219461,62.0,0.0,64.0,ЕГЭ,5087927234000983963
6064371661396549910,М,2100647966528810364,ВИ,70786669040476600,10540932117542805584,8388269026169219461,73.0,0.0,84.0,ЕГЭ,5087927234000983963
7155548318879009009,М,2100647966528810364,ВИ,70786669040476600,14462659375807213512,8388269026169219461,68.0,0.0,84.0,ЕГЭ,5087927234000983963
5413090802224874861,Ж,15601729049989747827,ОЛИМПИАДА,70786669040476600,14462659375807213512,8388269026169219461,,,,0.0,4877310761925081124
12677009254838756032,М,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,70.0,84.0,90.0,ЕГЭ,12288200070106615066
4200168033291370388,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,14462659375807213512,8388269026169219461,,,,1.0,4389753056226607693
5364042820272015448,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,100.0,100.0,98.0,2.0,11008365547173299228
7585567405726695148,Ж,15601729049989747827,ОЛИМПИАДА,70786669040476600,10540932117542805584,8388269026169219461,,,,2.0,4877310761925081124
7698200219479288157,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,96.0,100.0,82.0,3.0,4877310761925081124
1000135583318172964,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,10540932117542805584,8388269026169219461,,,,3.0,4877310761925081124
803249966300367803,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,94.0,100.0,89.0,2.0,9081090908022044151
7684454068069394976,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,10540932117542805584,8388269026169219461,,,,3.0,13212234532599156514
11032129677603769792,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,10540932117542805584,8388269026169219461,,,,1.0,4877310761925081124
16717308704501306381,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,10540932117542805584,8388269026169219461,,,,0.0,4877310761925081124
10780005890953843746,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,10540932117542805584,8388269026169219461,,,,1.0,4877310761925081124
10518344326657024718,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,10540932117542805584,8388269026169219461,,,,1.0,4877310761925081124
16223656260960273915,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,98.0,100.0,87.0,1.0,4877310761925081124
5412925856967578107,Ж,15601729049989747827,ОЛИМПИАДА,10540932117542805584,70786669040476600,8388269026169219461,,,,1.0,16416166836247151845
5044632287696004913,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,10540932117542805584,8388269026169219461,,,,3.0,872201316736140016
12100385592674270063,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,10540932117542805584,8388269026169219461,,,,2.0,4877310761925081124
8046176072453815014,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,10540932117542805584,8388269026169219461,,,,2.0,4877310761925081124
80091349085970397,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,91.0,87.0,ЕГЭ,4877310761925081124
12829163546812492381,М,2100647966528810364,ВИ,70786669040476600,5533732657842394915,8388269026169219461,62.0,0.0,72.0,ЕГЭ,5087927234000983963
5439597895280607192,М,3727742847557094117,ВИ,70786669040476600,5533732657842394915,8388269026169219461,63.0,0.0,80.0,ЕГЭ,5087927234000983963
2332161596339269377,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,82.0,87.0,96.0,ЕГЭ,4877310761925081124
10080914528903408897,Ж,15601729049989747827,ОЛИМПИАДА,5533732657842394915,70786669040476600,8388269026169219461,,,,1.0,4877310761925081124
791713332360248761,Ж,2100647966528810364,ВИ,70786669040476600,5533732657842394915,8388269026169219461,88.0,0.0,68.0,ЕГЭ,5087927234000983963
15236327841035243098,М,2100647966528810364,ВИ,70786669040476600,5533732657842394915,8388269026169219461,98.0,0.0,88.0,ЕГЭ,5087927234000983963
6633422167692121494,М,2100647966528810364,ВИ,70786669040476600,5533732657842394915,8388269026169219461,63.0,0.0,88.0,ЕГЭ,5087927234000983963
2796376565994006623,М,8101511114765009757,ВИ,70786669040476600,5533732657842394915,8388269026169219461,100.0,0.0,92.0,ЕГЭ,5087927234000983963
8592557948057714852,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,64.0,69.0,ЕГЭ,14816259123945808471
12106394266750240641,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,73.0,72.0,ЕГЭ,8027359186010888546
5615071152776263018,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,94.0,70.0,ЕГЭ,15356981229653043462
4265164374344908161,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,72.0,78.0,ЕГЭ,13161615501989056720
3542903871436771226,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,68.0,61.0,ЕГЭ,13416616610702715005
14710278547770779816,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,62.0,80.0,ЕГЭ,4877310761925081124
8596442941823754811,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,68.0,70.0,71.0,ЕГЭ,8287701357131515298
14068437809525716182,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,70.0,82.0,ЕГЭ,4877310761925081124
16237295299038326424,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,75.0,64.0,ЕГЭ,872201316736140016
11978283496912456401,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,70.0,68.0,64.0,ЕГЭ,8027359186010888546
4680546837971040963,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,81.0,80.0,ЕГЭ,14816259123945808471
14890386528795343424,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,88.0,98.0,ЕГЭ,4877310761925081124
17993659619776557379,М,15601729049989747827,ЕГЭ,5533732657842394915,70786669040476600,8388269026169219461,73.0,68.0,87.0,ЕГЭ,4877310761925081124
3812332704584947675,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,83.0,70.0,ЕГЭ,5707351439812748180
11906026205813083111,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,68.0,66.0,78.0,ЕГЭ,8205464320989047869
8368819389516600357,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,73.0,87.0,ЕГЭ,8027359186010888546
11752728403212720468,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,66.0,80.0,ЕГЭ,8410490330815802684
15659832781672387115,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,84.0,85.0,ЕГЭ,4877310761925081124
17514103770432339350,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,91.0,91.0,ЕГЭ,1511906182880739861
4121797040220246230,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,88.0,85.0,ЕГЭ,8027359186010888546
17999186643734950189,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,77.0,87.0,ЕГЭ,4877310761925081124
9980612395953922032,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,88.0,67.0,ЕГЭ,14816259123945808471
6872098942783605774,Ж,11309604947099574056,ВИ,5533732657842394915,70786669040476600,8388269026169219461,70.0,90.0,96.0,ЕГЭ,5087927234000983963
11118356384400915942,Ж,15601729049989747827,ОЛИМПИАДА,14462659375807213512,70786669040476600,8388269026169219461,,,,0.0,4877310761925081124
14304943751204885493,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,68.0,66.0,72.0,ЕГЭ,4877310761925081124
1244489391695721383,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,68.0,77.0,82.0,ЕГЭ,12131394604103335606
13439883922607871443,М,2100647966528810364,ВИ,70786669040476600,5533732657842394915,8388269026169219461,63.0,0.0,84.0,ЕГЭ,5087927234000983963
638401702295815523,М,2100647966528810364,ВИ,70786669040476600,5533732657842394915,8388269026169219461,75.0,0.0,80.0,ЕГЭ,5087927234000983963
4122455738993156487,М,2100647966528810364,ВИ,5533732657842394915,70786669040476600,8388269026169219461,0.0,80.0,0.0,ЕГЭ,5087927234000983963
5706012581379636018,М,2100647966528810364,ВИ,70786669040476600,5533732657842394915,8388269026169219461,75.0,0.0,88.0,ЕГЭ,5087927234000983963
13663619919927781439,М,2100647966528810364,ВИ,70786669040476600,14462659375807213512,8388269026169219461,63.0,0.0,80.0,ЕГЭ,5087927234000983963
479500498976019222,М,2100647966528810364,ВИ,70786669040476600,5533732657842394915,8388269026169219461,75.0,0.0,68.0,ЕГЭ,5087927234000983963
10258759079607173761,Ж,2100647966528810364,ВИ,70786669040476600,5826293459260054492,8388269026169219461,75.0,0.0,96.0,ЕГЭ,5087927234000983963
14687831177089038453,М,2100647966528810364,ВИ,5533732657842394915,70786669040476600,8388269026169219461,0.0,90.0,0.0,ЕГЭ,5087927234000983963
6554184418231513904,М,2100647966528810364,ВИ,70786669040476600,5533732657842394915,8388269026169219461,100.0,0.0,80.0,ЕГЭ,5087927234000983963
3719148041045336816,М,2100647966528810364,ВИ,70786669040476600,5533732657842394915,8388269026169219461,88.0,0.0,76.0,ЕГЭ,5087927234000983963
15984559307823747722,М,2100647966528810364,ВИ,14462659375807213512,70786669040476600,8388269026169219461,0.0,80.0,0.0,ЕГЭ,5087927234000983963
4060991819612644472,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,84.0,85.0,ЕГЭ,15990212999969728230
10219740070756890743,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,88.0,82.0,ЕГЭ,13212234532599156514
14938482520399460196,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,84.0,88.0,ЕГЭ,4652638424146327842
14985919861988019322,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,84.0,87.0,ЕГЭ,4877310761925081124
1925495837359046678,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,94.0,65.0,ЕГЭ,4877310761925081124
4872545484998344723,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,94.0,94.0,ЕГЭ,3168514873062973316
332402185542303512,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,91.0,76.0,ЕГЭ,1405490567833782717
16102645749794333327,М,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,76.0,62.0,91.0,ЕГЭ,4877310761925081124
17367436628412822992,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,81.0,72.0,ЕГЭ,15874707964024214396
9838135152820156418,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,91.0,72.0,ЕГЭ,3290432596493272242
11582183488864513499,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,91.0,82.0,ЕГЭ,13212234532599156514
16587179883256668744,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,83.0,89.0,ЕГЭ,7485331589843791687
2753667405756930189,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,81.0,89.0,ЕГЭ,2261031792167997226
11491698856480467021,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,92.0,84.0,69.0,ЕГЭ,15990212999969728230
16758383909236787869,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,94.0,70.0,ЕГЭ,10949815829030522512
6189611697217802764,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,77.0,89.0,ЕГЭ,4877310761925081124
10550778105890010094,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,83.0,87.0,ЕГЭ,4877310761925081124
7567918354242711655,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,77.0,85.0,ЕГЭ,13212234532599156514
11435193225442590110,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,79.0,85.0,ЕГЭ,4877310761925081124
16998529219321395329,М,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,80.0,77.0,82.0,ЕГЭ,4877310761925081124
3613230061288905674,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,79.0,78.0,ЕГЭ,13212234532599156514
13428657246437763804,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,81.0,98.0,ЕГЭ,4877310761925081124
14910287726167685047,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,83.0,93.0,ЕГЭ,4877310761925081124
8135340090798591683,Ж,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,70.0,71.0,78.0,ЕГЭ,4877310761925081124
16595071145487934632,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,77.0,85.0,ЕГЭ,4652638424146327842
975938133358713404,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,79.0,85.0,ЕГЭ,4877310761925081124
13219983009087236292,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,75.0,76.0,ЕГЭ,13161615501989056720
9266439936096693646,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,81.0,89.0,ЕГЭ,8027359186010888546
5498698109105698712,Ж,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,80.0,92.0,98.0,ЕГЭ,4877310761925081124
9607196571070207221,М,2100647966528810364,ВИ,70786669040476600,5533732657842394915,8388269026169219461,84.0,0.0,100.0,ЕГЭ,5087927234000983963
15121390907536426418,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,100.0,73.0,ЕГЭ,16925236604731044042
6776553532758363993,М,11257130222546647103,ВИ,70786669040476600,5533732657842394915,8388269026169219461,90.0,0.0,88.0,ЕГЭ,5087927234000983963
11118050981607661501,М,2100647966528810364,ВИ,70786669040476600,5533732657842394915,8388269026169219461,75.0,0.0,68.0,ЕГЭ,5087927234000983963
858836376912361249,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,61.0,87.0,ЕГЭ,9081090908022044151
